Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Destination,VIP,CryoSleep,Transported,cabin_group,cabin_number,cabin_side,passenger_group_size,RoomService_customer,FoodCourt_customer,ShoppingMall_customer,Spa_customer,VRDeck_customer
43.0,142.0,1208.0,0.0,0.0,204.0,Earth,TRAPPIST-1e,False,False,False,F,1420,P,1,True,True,False,False,True
15.0,0.0,532.0,29.0,0.0,163.0,Earth,TRAPPIST-1e,False,False,False,F,1305,S,1,False,True,True,False,True
58.0,0.0,0.0,0.0,444.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,1108,S,1,False,False,False,True,False
30.0,0.0,0.0,0.0,0.0,0.0,Mars,unknown,False,True,True,F,1306,S,2,False,False,False,False,False
24.0,3481.0,0.0,1236.0,2.0,256.0,Mars,TRAPPIST-1e,False,False,False,F,1306,S,2,True,False,True,True,True
49.0,0.0,69.0,92.0,1600.0,15.0,Earth,TRAPPIST-1e,False,False,False,G,1109,S,1,False,True,True,True,True
73.0,181.0,1.0,840.0,2618.0,1949.0,Europa,55 Cancri e,False,False,False,A,84,S,3,True,True,True,True,True
14.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,A,84,S,3,False,False,False,False,False
50.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,A,84,S,3,False,False,False,False,False
2.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1109,P,3,False,False,False,False,False
49.0,355.0,449.0,8.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,1109,P,3,True,True,True,False,False
32.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,1109,P,3,False,False,False,False,False
27.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,1111,P,1,False,False,False,False,False
33.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1421,P,1,False,False,False,False,False
23.0,7.0,0.0,0.0,716.0,800.0,Earth,unknown,False,False,True,E,452,S,1,True,False,False,True,True
23.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1111,S,1,False,False,False,False,False
43.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,E,435,P,1,False,False,False,False,False
36.0,1912.0,0.0,0.0,2.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1307,S,1,True,False,False,True,False
26.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1422,P,1,False,False,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,E,454,S,1,False,False,False,False,False
21.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,260,S,2,False,False,False,False,False
30.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,260,S,2,False,False,False,False,False
23.0,71.0,0.0,1376.0,0.0,890.0,Mars,55 Cancri e,False,False,False,E,455,S,1,True,False,True,False,True
13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,D,214,P,1,False,False,False,False,False
22.0,735.0,138.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1424,P,3,True,True,False,False,False
25.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,1113,P,3,False,False,False,False,False
52.0,2.0,46.0,800.0,0.0,773.0,Earth,TRAPPIST-1e,False,False,False,E,436,P,3,True,True,True,False,True
22.0,0.0,752.0,18.0,0.0,18.0,Earth,TRAPPIST-1e,False,False,True,E,456,S,1,False,True,True,False,True
31.0,0.0,1604.0,4058.0,4094.0,124.0,Europa,55 Cancri e,False,False,False,C,218,P,1,False,True,True,True,True
23.0,3211.0,4.0,243.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,437,P,1,True,True,True,False,False
35.0,22.0,0.0,1179.0,0.0,33.0,Earth,PSO J318.5-22,False,False,False,F,1310,S,1,True,False,True,False,True
26.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,229,P,4,False,False,False,False,False
14.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,229,P,4,False,False,False,False,False
39.0,0.0,60.0,0.0,310.0,4674.0,Europa,55 Cancri e,False,False,False,B,229,P,4,False,True,False,True,True
8.0,0.0,0.0,0.0,0.0,0.0,Europa,unknown,False,False,True,B,229,P,4,False,False,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,1113,S,1,False,False,False,False,False
15.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,1114,S,1,False,False,False,False,False
48.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1115,S,2,False,False,False,False,False
9.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,1115,S,2,False,False,False,False,False
25.0,0.0,10.0,909.0,0.0,17.0,Earth,TRAPPIST-1e,False,False,False,F,1311,S,1,False,True,True,False,True
13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,A,71,P,2,False,False,False,False,False
25.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,A,71,P,2,False,False,False,False,False
27.0,69.0,2878.0,0.0,4232.0,3798.0,Europa,TRAPPIST-1e,False,False,False,D,208,S,2,True,True,False,True,True
32.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,D,208,S,2,False,False,False,False,False
20.0,0.0,17958.0,99.0,14.0,57.0,Europa,55 Cancri e,False,False,True,C,253,S,2,False,True,True,True,True
40.0,6103.0,7570.0,860.0,13117.0,192.0,Europa,55 Cancri e,False,False,False,C,253,S,2,True,True,True,True,True
18.0,0.0,18.0,73.0,2134.0,25.0,Earth,TRAPPIST-1e,False,False,False,F,1427,P,1,False,True,True,True,True
21.0,0.0,0.0,901.0,3.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1428,P,1,False,False,True,True,False
38.0,190.0,1.0,616.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,1116,S,1,True,True,True,False,False
62.0,362.0,1049.0,46.0,104.0,829.0,Europa,55 Cancri e,False,False,True,A,72,P,1,True,True,True,True,True
23.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1119,S,1,False,False,False,False,False
48.0,2191.0,0.0,172.0,1.0,0.0,Mars,TRAPPIST-1e,True,False,False,F,1315,S,2,True,False,True,True,False
27.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,False,E,457,S,2,False,False,False,False,False
32.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,F,1430,P,2,False,False,False,False,False
53.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,438,P,2,False,False,False,False,False
26.0,0.0,0.0,1.0,0.0,398.0,Earth,TRAPPIST-1e,False,False,True,G,1120,S,1,False,False,True,False,True
46.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1316,S,1,False,False,False,False,False
32.0,0.0,326.0,31.0,5.0,545.0,Earth,TRAPPIST-1e,False,False,False,G,1122,S,1,False,True,True,True,True
40.0,862.0,0.0,0.0,0.0,59.0,Earth,unknown,False,False,False,F,1317,S,1,True,False,False,False,True
27.0,725.0,0.0,1660.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,D,215,P,1,True,False,True,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,261,S,1,False,False,False,False,False
37.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1319,S,3,False,False,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1319,S,3,False,False,False,False,False
12.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1319,S,3,False,False,False,False,False
25.0,0.0,4612.0,0.0,2585.0,1919.0,Europa,TRAPPIST-1e,False,False,False,C,220,P,1,False,True,False,True,True
27.0,473.0,0.0,575.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,459,S,3,True,False,True,False,False
3.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1320,S,3,False,False,False,False,False
9.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1320,S,3,False,False,False,False,False
27.0,146.0,3786.0,490.0,0.0,18.0,Europa,55 Cancri e,False,False,True,G,734,S,1,True,True,True,False,True
59.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,False,True,A,73,P,1,False,False,False,False,False
16.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1123,S,1,False,False,False,False,False
16.0,501.0,974.0,1164.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1321,S,1,True,True,True,False,False
46.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,D,217,P,1,False,False,False,False,False
25.0,0.0,1428.0,0.0,1483.0,0.0,Earth,PSO J318.5-22,False,False,False,F,1431,P,1,False,True,False,True,False
39.0,130.0,741.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1322,S,3,True,True,False,False,False
15.0,0.0,0.0,0.0,938.0,44.0,Earth,TRAPPIST-1e,False,False,False,E,460,S,3,False,False,False,True,True
16.0,43.0,3.0,750.0,0.0,0.0,Earth,55 Cancri e,False,False,True,F,1322,S,3,True,True,True,False,False
35.0,1719.0,4389.0,1015.0,0.0,14.0,Mars,TRAPPIST-1e,False,False,True,F,1432,P,3,True,True,True,False,True
43.0,528.0,13.0,1583.0,11.0,0.0,Mars,55 Cancri e,False,False,False,E,440,P,3,True,True,True,True,False
7.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1432,P,3,False,False,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1117,P,1,False,False,False,False,False
60.0,0.0,960.0,46.0,854.0,17074.0,Europa,TRAPPIST-1e,False,False,False,C,254,S,1,False,True,True,True,True
49.0,173.0,0.0,18.0,580.0,1.0,Earth,TRAPPIST-1e,False,False,False,G,1124,S,1,True,False,True,True,True
50.0,118.0,0.0,1041.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1323,S,1,True,False,True,False,False
40.0,0.0,120.0,0.0,2814.0,318.0,Europa,TRAPPIST-1e,False,False,False,C,221,P,1,False,True,False,True,True
49.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1324,S,2,False,False,False,False,False
18.0,1988.0,0.0,95.0,0.0,0.0,Mars,unknown,False,False,False,E,461,S,2,True,False,True,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1325,S,1,False,False,False,False,False
56.0,995.0,0.0,177.0,0.0,739.0,Mars,TRAPPIST-1e,True,False,False,F,1433,P,1,True,False,True,False,True
29.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,1126,S,1,False,False,False,False,False
29.0,0.0,10.0,0.0,5.0,975.0,Earth,TRAPPIST-1e,False,False,False,E,462,S,1,False,True,False,True,True
22.0,0.0,1914.0,2090.0,100.0,0.0,Europa,TRAPPIST-1e,False,False,True,C,255,S,6,False,True,True,True,False
24.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,255,S,6,False,False,False,False,False
23.0,69.0,6101.0,0.0,0.0,214.0,Europa,TRAPPIST-1e,False,False,True,C,255,S,6,True,True,False,False,True
28.0,0.0,14076.0,0.0,928.0,372.0,Europa,TRAPPIST-1e,True,False,True,C,255,S,6,False,True,False,True,True
19.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,255,S,6,False,False,False,False,False
32.0,0.0,89.0,0.0,8330.0,1.0,Europa,TRAPPIST-1e,False,False,False,C,255,S,6,False,True,False,True,True
37.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,1127,S,1,False,False,False,False,False
26.0,0.0,0.0,677.0,1.0,108.0,Earth,TRAPPIST-1e,False,False,False,G,1120,P,1,False,False,True,True,True
43.0,1944.0,17.0,657.0,0.0,0.0,unknown,TRAPPIST-1e,False,False,True,F,1435,P,1,True,True,True,False,False
25.0,439.0,0.0,0.0,557.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,463,S,2,True,False,False,True,False
11.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,1128,S,2,False,False,False,False,False
4.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,1122,P,3,False,False,False,False,False
32.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1122,P,3,False,False,False,False,False
15.0,9.0,776.0,4.0,0.0,2.0,Earth,TRAPPIST-1e,False,False,True,E,441,P,3,True,True,True,False,True
17.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1129,S,1,False,False,False,False,False
37.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,222,P,1,False,False,False,False,False
20.0,559.0,0.0,83.0,112.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,1130,S,1,True,False,True,True,False
47.0,160.0,0.0,1232.0,36.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1436,P,2,True,False,True,True,False
16.0,1228.0,0.0,450.0,446.0,0.0,Mars,55 Cancri e,False,False,False,E,443,P,2,True,False,True,True,False
8.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1131,S,1,False,False,False,False,False
22.0,245.0,0.0,0.0,661.0,1.0,Earth,TRAPPIST-1e,False,False,False,G,1124,P,1,True,False,False,True,True
39.0,9.0,0.0,687.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,True,F,1326,S,1,True,False,True,False,False
57.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,262,S,1,False,False,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,223,P,1,False,False,False,False,False
27.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,263,S,1,False,False,False,False,False
70.0,28.0,0.0,0.0,672.0,104.0,Earth,TRAPPIST-1e,False,False,False,F,1439,P,1,True,False,False,True,True
13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,264,S,2,False,False,False,False,False
49.0,0.0,1757.0,0.0,797.0,567.0,Europa,TRAPPIST-1e,False,False,True,B,264,S,2,False,True,False,True,True
25.0,0.0,12.0,851.0,19.0,103.0,Earth,55 Cancri e,False,False,False,E,464,S,1,False,True,True,True,True
19.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,265,S,2,False,False,False,False,False
15.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,265,S,2,False,False,False,False,False
37.0,26.0,2898.0,9.0,0.0,40.0,Europa,TRAPPIST-1e,False,False,True,D,219,P,2,True,True,True,False,True
27.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,D,219,P,2,False,False,False,False,False
28.0,1998.0,0.0,13.0,87.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,445,P,2,True,False,True,True,False
22.0,969.0,47.0,23.0,134.0,0.0,unknown,TRAPPIST-1e,False,False,False,E,445,P,2,True,True,True,True,False
26.0,135.0,2080.0,7.0,34.0,84.0,Europa,TRAPPIST-1e,False,False,True,B,266,S,1,True,True,True,True,True
25.0,60.0,0.0,0.0,0.0,777.0,Earth,PSO J318.5-22,False,False,False,G,1135,S,1,True,False,False,False,True
19.0,0.0,0.0,0.0,804.0,5.0,Earth,TRAPPIST-1e,False,False,False,G,1136,S,1,False,False,False,True,True
20.0,3839.0,57.0,1967.0,4.0,2.0,Mars,TRAPPIST-1e,False,False,False,F,1328,S,1,True,True,True,True,True
35.0,0.0,71.0,631.0,0.0,0.0,Earth,55 Cancri e,False,False,False,F,1444,P,1,False,True,True,False,False
37.0,951.0,0.0,0.0,80.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1446,P,1,True,False,False,True,False
37.0,0.0,9965.0,0.0,5697.0,676.0,Europa,55 Cancri e,False,False,False,C,256,S,1,False,True,False,True,True
13.0,0.0,114.0,682.0,0.0,7.0,Earth,TRAPPIST-1e,False,False,False,F,1447,P,2,False,True,True,False,True
20.0,0.0,0.0,0.0,0.0,1318.0,Earth,PSO J318.5-22,False,False,False,F,1447,P,2,False,False,False,False,True
65.0,3358.0,1.0,12.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,G,734,S,2,True,True,True,False,False
29.0,456.0,230.0,363.0,0.0,0.0,Mars,unknown,False,False,False,E,465,S,2,True,True,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,False,True,C,225,P,6,False,False,False,False,False
4.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,False,True,C,225,P,6,False,False,False,False,False
19.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,225,P,6,False,False,False,False,False
17.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,225,P,6,False,False,False,False,False
28.0,0.0,4173.0,0.0,33.0,420.0,Europa,55 Cancri e,False,False,True,C,225,P,6,False,True,False,True,True
28.0,0.0,160.0,0.0,1538.0,1426.0,Europa,55 Cancri e,False,False,False,C,225,P,6,False,True,False,True,True
21.0,0.0,0.0,0.0,43.0,667.0,unknown,TRAPPIST-1e,False,False,False,G,1126,P,1,False,False,False,True,True
45.0,1.0,15.0,44.0,0.0,1541.0,Earth,PSO J318.5-22,False,False,False,E,466,S,1,True,True,True,False,True
21.0,27.0,0.0,782.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,1127,P,1,True,False,True,False,False
20.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,1137,S,2,False,False,False,False,False
38.0,0.0,806.0,3.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,1137,S,2,False,True,True,False,False
24.0,0.0,893.0,0.0,4.0,8.0,Earth,55 Cancri e,False,False,True,E,446,P,1,False,True,False,True,True
22.0,712.0,6.0,70.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,447,P,1,True,True,True,False,False
44.0,3.0,0.0,33.0,769.0,0.0,unknown,TRAPPIST-1e,False,False,True,F,1331,S,1,True,False,True,True,False
41.0,0.0,0.0,0.0,0.0,628.0,Earth,PSO J318.5-22,False,False,False,F,1332,S,1,False,False,False,False,True
21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1128,P,1,False,False,False,False,False
26.0,1967.0,0.0,116.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1450,P,3,True,False,True,False,False
54.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1450,P,3,False,False,False,False,False
19.0,1962.0,0.0,1.0,641.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1450,P,3,True,False,True,True,False
32.0,0.0,243.0,0.0,0.0,776.0,unknown,TRAPPIST-1e,False,False,False,G,1138,S,1,False,True,False,False,True
27.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1139,S,1,False,False,False,False,False
26.0,554.0,1307.0,32.0,93.0,1553.0,Europa,TRAPPIST-1e,False,False,False,C,226,P,2,True,True,True,True,True
28.0,0.0,4340.0,0.0,186.0,0.0,Europa,TRAPPIST-1e,False,False,True,C,226,P,2,False,True,False,True,False
21.0,1.0,22.0,0.0,649.0,2.0,Earth,PSO J318.5-22,False,False,False,G,734,S,1,True,True,False,True,True
38.0,0.0,692.0,0.0,3587.0,0.0,Europa,55 Cancri e,False,False,False,B,233,P,2,False,True,False,True,False
43.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,233,P,2,False,False,False,False,False
12.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,False,False,False,G,1131,P,3,False,False,False,False,False
25.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,1131,P,3,False,False,False,False,False
27.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1131,P,3,False,False,False,False,False
22.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,267,S,2,False,False,False,False,False
20.0,0.0,275.0,1690.0,580.0,5499.0,Europa,TRAPPIST-1e,False,False,False,B,267,S,2,False,True,True,True,True
24.0,0.0,58.0,618.0,0.0,41.0,Earth,55 Cancri e,False,False,False,F,1334,S,1,False,True,True,False,True
34.0,0.0,442.0,175.0,79.0,3.0,Earth,55 Cancri e,False,False,False,F,1452,P,1,False,True,True,True,True
42.0,1058.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,D,220,P,2,True,False,False,False,False
24.0,2261.0,0.0,95.0,10.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1453,P,2,True,False,True,True,False
28.0,0.0,0.0,285.0,136.0,337.0,Earth,TRAPPIST-1e,False,False,False,F,1454,P,1,False,False,True,True,True
29.0,907.0,0.0,0.0,142.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,449,P,1,True,False,False,True,False
31.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,D,213,S,1,False,False,False,False,False
29.0,888.0,0.0,1.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,1141,S,1,True,False,True,False,False
14.0,0.0,1.0,400.0,297.0,0.0,Earth,55 Cancri e,False,False,False,F,1337,S,1,False,True,True,True,False
16.0,0.0,17.0,1211.0,0.0,25.0,Earth,55 Cancri e,False,False,True,F,1338,S,1,False,True,True,False,True
16.0,0.0,0.0,0.0,0.0,0.0,unknown,PSO J318.5-22,False,True,True,G,1142,S,1,False,False,False,False,False
27.0,0.0,2897.0,659.0,485.0,11.0,Europa,TRAPPIST-1e,False,False,True,E,450,P,2,False,True,True,True,True
27.0,0.0,996.0,0.0,726.0,813.0,Europa,TRAPPIST-1e,False,False,False,E,450,P,2,False,True,False,True,True
23.0,779.0,7.0,9.0,9.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1339,S,1,True,True,True,True,False
16.0,418.0,195.0,100.0,88.0,90.0,Earth,unknown,False,False,False,G,1143,S,2,True,True,True,True,True
30.0,0.0,6.0,0.0,0.0,1435.0,Earth,TRAPPIST-1e,False,False,True,F,1340,S,2,False,True,False,False,True
24.0,468.0,0.0,163.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1455,P,1,True,False,True,False,False
36.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1144,S,1,False,False,False,False,False
25.0,0.0,3512.0,20.0,24.0,1459.0,Europa,55 Cancri e,False,False,True,C,257,S,1,False,True,True,True,True
29.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,C,227,P,1,False,False,False,False,False
21.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,1132,P,1,False,False,False,False,False
26.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1133,P,1,False,False,False,False,False
30.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,467,S,1,False,False,False,False,False
31.0,0.0,0.0,717.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1457,P,2,False,False,True,False,False
20.0,0.0,750.0,957.0,0.0,722.0,Earth,TRAPPIST-1e,False,False,False,F,1457,P,2,False,True,True,False,True
27.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1145,S,1,False,False,False,False,False
33.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,1146,S,1,False,False,False,False,False
35.0,0.0,5552.0,6.0,8.0,226.0,Europa,TRAPPIST-1e,False,False,True,D,215,S,2,False,True,True,True,True
46.0,0.0,664.0,0.0,2.0,2177.0,Europa,TRAPPIST-1e,False,False,False,D,215,S,2,False,True,False,True,True
63.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1147,S,1,False,False,False,False,False
37.0,0.0,1678.0,0.0,36.0,3128.0,Europa,55 Cancri e,False,False,False,A,86,S,1,False,True,False,True,True
23.0,26.0,266.0,404.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,E,451,P,1,True,True,True,False,False
5.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False,True,G,1148,S,2,False,False,False,False,False
16.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1148,S,2,False,False,False,False,False
20.0,0.0,0.0,2330.0,120.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,1458,P,2,False,False,True,True,False
49.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,F,1458,P,2,False,False,False,False,False
3.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,1135,P,1,False,False,False,False,False
41.0,0.0,176.0,414.0,133.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1459,P,1,False,True,True,True,False
27.0,1216.0,0.0,30.0,43.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,1341,S,1,True,False,True,True,False
14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1136,P,1,False,False,False,False,False
26.0,782.0,0.0,0.0,2503.0,1.0,Mars,TRAPPIST-1e,False,False,False,D,216,S,1,True,False,False,True,True
51.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,1137,P,1,False,False,False,False,False
36.0,56.0,0.0,81.0,0.0,468.0,Earth,PSO J318.5-22,False,False,False,F,1461,P,1,True,False,True,False,True
16.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1150,S,1,False,False,False,False,False
18.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,1343,S,1,False,False,False,False,False
48.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,1138,P,1,False,False,False,False,False
24.0,235.0,0.0,1642.0,1042.0,229.0,Mars,TRAPPIST-1e,False,False,False,D,221,P,1,True,False,True,True,True
19.0,1043.0,0.0,138.0,0.0,0.0,Mars,55 Cancri e,False,False,False,D,222,P,1,True,False,True,False,False
21.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,1152,S,1,False,False,False,False,False
24.0,332.0,9.0,356.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,1462,P,1,True,True,True,False,False
21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,1153,S,1,False,False,False,False,False
